0.9280022088716665, 0.9995795303045841, 0.9624619212900104, 0.9788274436658769, 0.795265351258921, 0.8775499827694324, 0.8372656560705136, 0.9301221654833705, 0.8812546240411199
0.9280622781388886, 0.9995490047354503, 0.9624800754050307, 0.9779797494596064, 0.7948528278625366, 0.8769581283580059, 0.8374540687261112, 0.9293566796102579, 0.8810151663048704
0.9275136919642005, 0.9994653561036798, 0.9621462188284085, 0.9778529333821284, 0.7945775781626522, 0.8767396076124098, 0.8374842094586495, 0.9294705172025625, 0.8810829950186497
0.9283805756558616, 0.9994472253784971, 0.9626040146705052, 0.9781285972701859, 0.7970313868989332, 0.8783424585955426, 0.8403029183598079, 0.9303857008466604, 0.8830528542867679
0.9276198638289768, 0.9995075003591143, 0.9622228697580466, 0.9777275824647301, 0.7950928177816089, 0.8770027448428083, 0.8379973946544221, 0.92944901577022, 0.8813572497425034
0.928987816396821, 0.9994764989068066, 0.9629439164532175, 0.9774966610387319, 0.7936248133068724, 0.8760162601626016, 0.8357566861458073, 0.9301823786283072, 0.8804450366163212
0.9272513119086835, 0.9994942196531792, 0.9620183996661832, 0.9778004047717817, 0.7958114647596247, 0.8774690626868366, 0.837828623031487, 0.9289414264842608, 0.8810356689502805
0.9289882991544645, 0.9995507361800323, 0.9629786292206675, 0.9781471066668348, 0.7976513655807832, 0.8787262604006775, 0.8390001854943424, 0.9295784779168464, 0.8819698343521796
0.9280657575901554, 0.9994883078340071, 0.9624538063562453, 0.9769049906456996, 0.7966127901702882, 0.8775948217124687, 0.8393539021977311, 0.9284976424984402, 0.8816782401787016
0.928828468612555, 0.9995082672567459, 0.9628730459497868, 0.9781716205803216, 0.7960421485479311, 0.877758759450912, 0.8383766563553258, 0.9301410701662722, 0.8818781385680845
0.9296448932585873, 0.9996213361716063, 0.9633640564358242, 0.9775400123795207, 0.7954300163433964, 0.8771323321054123, 0.837812875219359, 0.9303494323135147, 0.8816597090940901
0.9273058263994128, 0.9995376886487153, 0.9620678743770271, 0.9776165463729232, 0.7950827229421707, 0.8769519332896432, 0.8377606477373558, 0.929173330052897, 0.8811023622047244
0.9281543611396401, 0.9995596247593298, 0.962534516765286, 0.9785116888351472, 0.795718529140633, 0.8776988170961801, 0.8375296428042093, 0.9299261514409726, 0.8813128113150532
0.9272109102683759, 0.9995072222735533, 0.9620026777465429, 0.9785389908545407, 0.7960599703218544, 0.8779174755090063, 0.8381741586037683, 0.9296452997596993, 0.8815432630743538
