0.5950461538461539, 0.7104787597007753, 0.5955049140078839, 0.531246866403672
0.5327641025641026, 0.746746246782483, 0.5318549317515356, 0.4020257879379947
0.8960410256410256, 0.9072180035258598, 0.8962010861623868, 0.8953496244848692
0.6054358974358974, 0.7124221147103766, 0.6058501297176369, 0.5490638245986412
0.593851282051282, 0.7127371327317447, 0.5949510776196905, 0.529200340862562
0.593748717948718, 0.7157031278262176, 0.5932427043406232, 0.5262715469037166
0.8963538461538462, 0.9072701174178899, 0.8962590928949226, 0.8956384486801414
0.5318717948717949, 0.7469955609513901, 0.5323737669344674, 0.40234056768790555
0.6061897435897435, 0.7129098674152976, 0.606602987551603, 0.5502325727480408
0.8969435897435898, 0.9078320541080476, 0.8969670592738646, 0.8962550534378917
0.5324461538461538, 0.7469835573375546, 0.5329951391306472, 0.4035897197233258
0.8981076923076923, 0.9094184154684481, 0.8982024263250067, 0.8974147129001899
0.5952, 0.7112318508668618, 0.5943498152712124, 0.5297472117681428
0.8970974358974358, 0.9085235409137141, 0.8967142242718555, 0.8963063672658815
0.6161179487179487, 0.7112283447301766, 0.6161145075204328, 0.5674199292420268
0.5941948717948718, 0.7125151876283342, 0.5937426214619078, 0.5280373353744221
0.5967282051282051, 0.7122133085569311, 0.5957449055267858, 0.5320623601078491
0.6254153846153846, 0.7059774422756055, 0.6242347314648455, 0.5836092380586733
0.8888205128205128, 0.9026360597558967, 0.888793921137613, 0.8878536587752472
0.5308358974358974, 0.7456568612427408, 0.5315684438117766, 0.40070370377871667
0.8975948717948717, 0.909365070377788, 0.8973262188612368, 0.8968075340702945
0.5896153846153847, 0.7132056464805991, 0.5900714897029452, 0.520618596761623
0.8962974358974359, 0.9075875908022855, 0.8961441067791253, 0.8955479513847511
0.5313282051282051, 0.7484206194327496, 0.5313713466972865, 0.4003794277438361
0.8821948717948718, 0.8974748638928748, 0.8820953987552403, 0.8810321269402054
0.897025641025641, 0.9082611654383465, 0.8969584924568522, 0.896300892108552
0.8970358974358974, 0.9079797467705235, 0.8971511454705956, 0.8963599558304117
0.8959076923076923, 0.9069494778738899, 0.8958368009493194, 0.8951846374396741
0.5934820512820513, 0.7131264173412517, 0.5929739600766107, 0.5265067748960663
0.8959230769230769, 0.9070459750601239, 0.895992653218104, 0.8952189698249557
0.8977282051282052, 0.9091199744771075, 0.8977710158503658, 0.8970184142753135
0.6244564102564103, 0.7042314559255681, 0.6247060941708746, 0.5840705987747344
0.8952923076923077, 0.9063478761727057, 0.8953049979164891, 0.8945774042474164
0.6234358974358974, 0.7130578898439632, 0.6221144621074504, 0.5778230539922993
